file	line	key	kind	burmese	english	reviewer_fix	notes
src/components/app/SoneDaukLay.tsx	436		app voice (plain Burmese)	သတင်း မှန်ကန်မှု	Information integrity		
src/components/app/SoneDaukLay.tsx	440		app voice (plain Burmese)	သင်ခန်းစာ ဖွင့်ပါ →	mm mt-[18px] inline-block rounded-full bg-white px-[22px] py-3 text-[14.5px] font-bold		
src/components/app/SoneDaukLay.tsx	532		app voice (plain Burmese)	အမှု အဆင့် ရွေးပါ	mm m-0 text-[22px] font-semibold		
src/components/app/SoneDaukLay.tsx	551		app voice (plain Burmese)	နည်းစနစ် ၃ ခု တွေ့ပြီး ဖွင့်ပါ			
src/components/app/SoneDaukLay.tsx	551		app voice (plain Burmese)	နည်းစနစ် ၃ ခု လေ့ကျင့်ပြီး ဖွင့်ပါ			
src/components/app/SoneDaukLay.tsx	594		app voice (plain Burmese)	စတင်ပါ	Play		
src/components/app/SoneDaukLay.tsx	624		app voice (plain Burmese)	အမှတ်မရှိ၊ အချိန်မရှိ — မျက်စိ ပိုရှင်းအောင်သာ	mm mt-6 text-center text-[11.5px]		
src/components/app/SoneDaukLay.tsx	817		app voice (plain Burmese)	ဒါ တကယ့်စာပါ။ ဘာမှ မထင်ပဲ ယုံလိုက်တာ မှန်ပါတယ်။			
src/components/app/SoneDaukLay.tsx	818		app voice (plain Burmese)	ဒါ တကယ့်စာပါ။ နည်းစနစ် ရှာမတွေ့တာ သဘာဝပါ — ဒါက ရိုးရိုးစာ ဖြစ်လို့။			
src/components/app/SoneDaukLay.tsx	903		app voice (plain Burmese)	ဒီအကြိမ်မှာ သင်က လိမ်သူပါ။	mm font-semibold leading-[1.6]		
src/components/app/SoneDaukLay.tsx	904		app voice (plain Burmese)	ဒီမှာ လုပ်တာ ဘာမှ ကူးလို့၊ မျှလို့ မရပါ၊ ဒီစာမျက်နှာက မထွက်ပါ။ တစ်ခါ တည်ဆောက်ကြည့်တာက မြင်တတ်ဖို့ နည်းလမ်းပါ။	Nothing you make here can be copied, shared, or leaves this screen. Building one is how you learn to spot it.		
src/components/app/SoneDaukLay.tsx	1440		app voice (plain Burmese)	သင့်ဘဏ်ကို ချက်ချင်း ဖုန်းဆက်ပြီး ငွေလွှဲမှုကို ရပ်ခိုင်းပါ။	Call your bank now and ask them to stop the transfer.		
src/components/app/SoneDaukLay.tsx	1441		app voice (plain Burmese)	လွှဲပြောင်းမှု အသေးစိတ်ကို မှတ်ထားပါ။	Note the transfer details (time, amount, account).		
src/components/app/SoneDaukLay.tsx	1442		app voice (plain Burmese)	ယုံကြည်ရသူ တစ်ဦးကို အခု အကြောင်းကြားပါ။	Tell someone you trust, right now.		
src/components/app/SoneDaukLay.tsx	1468		app voice (plain Burmese)	အတိအကျ နည်းစနစ်တစ်ခု မတွေ့ဘူး — ဒါပေမဲ့ စိတ်ချရတယ်လို့ မဆိုလိုဘူး။	No clear technique from the checklist — but that doesn't make it safe.		
src/components/app/SoneDaukLay.tsx	1473		app voice (plain Burmese)	ဘယ်သူ ပို့တာလဲ၊ ရင်းမြစ်ကို စစ်ပါ။			
src/components/app/SoneDaukLay.tsx	1473		app voice (plain Burmese)	တခြား ယုံရတဲ့ နေရာမှာ ပြန်ရှာပါ။			
src/components/app/SoneDaukLay.tsx	1473		app voice (plain Burmese)	သံသယရှိရင် သိပြီးသား လူကို မေးပါ။			
src/components/app/SoneDaukLay.tsx	1485		app voice (plain Burmese)	ဘာကို ကြည့်ကြမလဲ? ပြပါ၊ အတူတူ ကြည့်ရအောင်။	What are we looking at? Show me and we'll look together.		
src/components/app/SoneDaukLay.tsx	1488		app voice (plain Burmese)	ဘာကို ကြည့်ကြမလဲ?	What are we looking at?		
